rte_consumption_scenario,rte_production_scenario,ssp_scenario,year,lcia_method,impact,impact_unit,process,total_draw_count,process_present_draw_count,absolute_lca_mean,absolute_lca_min,absolute_lca_max,absolute_lca_p5,absolute_lca_p25,absolute_lca_median,absolute_lca_p75,absolute_lca_p95,contrib_absolute_lca_mean,contrib_absolute_lca_min,contrib_absolute_lca_max,contrib_absolute_lca_p5,contrib_absolute_lca_p25,contrib_absolute_lca_median,contrib_absolute_lca_p75,contrib_absolute_lca_p95,contrib_lca_ratio_mean,contrib_lca_ratio_min,contrib_lca_ratio_max,contrib_lca_ratio_p5,contrib_lca_ratio_p25,contrib_lca_ratio_median,contrib_lca_ratio_p75,contrib_lca_ratio_p95,absolute_lca_per_kwh_mean,absolute_lca_per_kwh_min,absolute_lca_per_kwh_max,absolute_lca_per_kwh_p5,absolute_lca_per_kwh_p25,absolute_lca_per_kwh_median,absolute_lca_per_kwh_p75,absolute_lca_per_kwh_p95,contrib_absolute_lca_per_kwh_mean,contrib_absolute_lca_per_kwh_min,contrib_absolute_lca_per_kwh_max,contrib_absolute_lca_per_kwh_p5,contrib_absolute_lca_per_kwh_p25,contrib_absolute_lca_per_kwh_median,contrib_absolute_lca_per_kwh_p75,contrib_absolute_lca_per_kwh_p95
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, wind, 1-3MW turbine, offshore",150000,150000,0.00028914762645333334,0.00026548499999999998,0.00030549599999999999,0.00026548499999999998,0.00028907500000000002,0.00028987700000000002,0.00030144699999999999,0.00030549599999999999,5.4129402883119793e-05,5.0342152038804208e-05,5.9708954682360121e-05,5.0342152038804208e-05,5.1582970044799927e-05,5.2591744620066282e-05,5.7045835722484997e-05,5.9708954682360121e-05,0.18719511043071571,0.17064970869079024,0.19679324583352592,0.17064970869079024,0.18105428907846211,0.18962333856452987,0.19542649953099017,0.19679324583352592,4.116567137765015e-16,3.7796887082617601e-16,4.349318427831392e-16,3.7796887082617601e-16,4.1155295732842888e-16,4.1269532295768771e-16,4.291669698907107e-16,4.349318427831392e-16,2.9510500924575844e-16,2.7445780998357146e-16,3.255233642443738e-16,2.7445780998357146e-16,2.8122211112861711e-16,2.8672205128028785e-16,3.1100509776435922e-16,3.255233642443738e-16
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, wind, 1-3MW turbine, onshore",150000,150000,0.00028914762645333334,0.00026548499999999998,0.00030549599999999999,0.00026548499999999998,0.00028907500000000002,0.00028987700000000002,0.00030144699999999999,0.00030549599999999999,4.5317236055187258e-05,4.1608085964883133e-05,5.0561823988867846e-05,4.1608085964883133e-05,4.3051779667150996e-05,4.4190411141792868e-05,4.7587960163940425e-05,5.0561823988867846e-05,0.15667270905807909,0.14242634056237385,0.16594568228215603,0.14242634056237385,0.15185759693164258,0.15672480917898615,0.16416604340441091,0.16594568228215603,4.116567137765015e-16,3.7796887082617601e-16,4.349318427831392e-16,3.7796887082617601e-16,4.1155295732842888e-16,4.1269532295768771e-16,4.291669698907107e-16,4.349318427831392e-16,3.5972937654074789e-16,3.3028640833368151e-16,4.0136045213895931e-16,3.3028640833368151e-16,3.4174594993898355e-16,3.5078430531884694e-16,3.7775463152118048e-16,4.0136045213895931e-16
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"heat and power co-generation, wood chips, 6667 kW",150000,150000,0.00028914762645333334,0.00026548499999999998,0.00030549599999999999,0.00026548499999999998,0.00028907500000000002,0.00028987700000000002,0.00030144699999999999,0.00030549599999999999,1.7263906880299464e-05,4.9873306450747242e-06,2.7430807039317966e-05,4.9873306450747242e-06,8.5839777654577536e-06,1.6052160198517193e-05,2.5700790761222176e-05,2.7430807039317966e-05,0.05906580970470704,0.018785734203720452,0.090748152468680621,0.018785734203720452,0.029612483106482242,0.052683753593064382,0.088906999087510763,0.090748152468680621,4.116567137765015e-16,3.7796887082617601e-16,4.349318427831392e-16,3.7796887082617601e-16,4.1155295732842888e-16,4.1269532295768771e-16,4.291669698907107e-16,4.349318427831392e-16,2.1465143169664455e-15,6.2010242534889446e-16,3.4106186038247006e-15,6.2010242534889446e-16,1.0672928414305266e-15,1.9958487857360105e-15,3.1955153041311024e-15,3.4106186038247006e-15
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,transmission network construction,150000,120201,0.00028914762645333334,0.00026548499999999998,0.00030549599999999999,0.00026548499999999998,0.00028907500000000002,0.00028987700000000002,0.00030144699999999999,0.00030549599999999999,1.005307763719433e-06,0,2.6087039343433154e-06,0,0,1.6719800203631874e-06,1.6919103012944537e-06,2.6087039343433154e-06,0.0035025259143072057,0,0.0086539389489472957,0,0,0.0054730013498153407,0.0063729035587489075,0.0086539389489472957,4.116567137765015e-16,3.7796887082617601e-16,4.349318427831392e-16,3.7796887082617601e-16,4.1155295732842888e-16,4.1269532295768771e-16,4.291669698907107e-16,4.349318427831392e-16,,,,,,,,
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,EU electricity market imports,150000,150000,0.0090601445139999997,0.004932667,0.015629997999999999,0.004932667,0.0050294809999999997,0.0064691840000000002,0.012373228,0.015629997999999999,0.0029860566325311927,0.00057371519956216739,0.0077884996264870106,0.00057371519956216739,0.00076952313312337066,0.00080071105826238955,0.0048538830576831428,0.0077884996264870106,0.25924855932748442,0.10634122512937166,0.49830458241178349,0.10634122512937166,0.1198403816343355,0.16232822087166832,0.39228914699406997,0.49830458241178349,1.2898839287709638e-14,7.0225901474212543e-15,2.2252275466940919e-14,7.0225901474212543e-15,7.1604232887927311e-15,9.2101134519982094e-15,1.7615643518251389e-14,2.2252275466940919e-14,2.9398202157336397e-14,5.6483174528010107e-15,7.6679016883320203e-14,5.6483174528010107e-15,7.5760778813207238e-15,7.8831280151312881e-15,4.7787249423963765e-14,7.6679016883320203e-14
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,Other life cycle contributions,150000,150000,0.0090601445139999997,0.004932667,0.015629997999999999,0.004932667,0.0050294809999999997,0.0064691840000000002,0.012373228,0.015629997999999999,0.00073699536146636915,0,0.0017287558428591605,0,0,1.1081917566155516e-18,0.0016255996808504012,0.0017287558428591605,0.056327418235016039,0,0.13138040298379705,0,0,2.1657809086137074e-16,0.12173826020197646,0.13138040298379705,1.2898839287709638e-14,7.0225901474212543e-15,2.2252275466940919e-14,7.0225901474212543e-15,7.1604232887927311e-15,9.2101134519982094e-15,1.7615643518251389e-14,2.2252275466940919e-14,,,,,,,,
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,Transmission corona,150000,150000,0.0090601445139999997,0.004932667,0.015629997999999999,0.004932667,0.0050294809999999997,0.0064691840000000002,0.012373228,0.015629997999999999,0.00011983445324149862,0,0.00022412370861188641,0,0,0.00022412368330717528,0.00022412368365353275,0.00022412370861188641,0.022301864713179603,0,0.045436613358893936,0,0,0.034644818977460898,0.044561990323361944,0.045436613358893936,1.2898839287709638e-14,7.0225901474212543e-15,2.2252275466940919e-14,7.0225901474212543e-15,7.1604232887927311e-15,9.2101134519982094e-15,1.7615643518251389e-14,2.2252275466940919e-14,,,,,,,,
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, hydro, reservoir, alpine region",150000,150000,0.0090601445139999997,0.004932667,0.015629997999999999,0.004932667,0.0050294809999999997,0.0064691840000000002,0.012373228,0.015629997999999999,1.6580597239758314e-05,0,3.2025013336661364e-05,0,0,2.9509476319451249e-05,3.1343180080822624e-05,3.2025013336661364e-05,0.0030811887734664501,0,0.0063542055607691793,0,0,0.0049047120237911438,0.0059989197190213729,0.0063542055607691793,1.2898839287709638e-14,7.0225901474212543e-15,2.2252275466940919e-14,7.0225901474212543e-15,7.1604232887927311e-15,9.2101134519982094e-15,1.7615643518251389e-14,2.2252275466940919e-14,2.0106725998327827e-15,0,3.8835640148576339e-15,0,0,3.5785137415107167e-15,3.8008808532459916e-15,3.8835640148576339e-15
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, hydro, run-of-river",150000,80202,0.0090601445139999997,0.004932667,0.015629997999999999,0.004932667,0.0050294809999999997,0.0064691840000000002,0.012373228,0.015629997999999999,9.9129210602996907e-05,0,0.00018845051920718617,0,0,0.00017805469465601915,0.00018783845976559006,0.00018845051920718617,0.018443037978356999,0,0.038204589770034381,0,0,0.028950598363581933,0.036198513464868243,0.038204589770034381,1.2898839287709638e-14,7.0225901474212543e-15,2.2252275466940919e-14,7.0225901474212543e-15,7.1604232887927311e-15,9.2101134519982094e-15,1.7615643518251389e-14,2.2252275466940919e-14,4.2824233148129895e-15,4.1127784216436643e-15,4.3529054403706045e-15,4.1127784216436643e-15,4.2052885612064046e-15,4.2939593950765812e-15,4.3529054403706045e-15,4.3529054403706045e-15
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, photovoltaic",150000,150000,0.0090601445139999997,0.004932667,0.015629997999999999,0.004932667,0.0050294809999999997,0.0064691840000000002,0.012373228,0.015629997999999999,0.002046540410277149,0.0019125494221114378,0.0021868032798233357,0.0019125494221114378,0.0019715927487494421,0.0020563210225249691,0.0020923467170909319,0.0021868032798233357,0.27577207613404958,0.13991065640720721,0.41687813560594489,0.13991065640720721,0.16910273673862083,0.29597242332400869,0.40108825788443203,0.41687813560594489,1.2898839287709638e-14,7.0225901474212543e-15,2.2252275466940919e-14,7.0225901474212543e-15,7.1604232887927311e-15,9.2101134519982094e-15,1.7615643518251389e-14,2.2252275466940919e-14,9.2633074440976929e-15,8.6568209122419482e-15,9.8981826898754071e-15,8.6568209122419482e-15,8.9240700320706643e-15,9.3075779981352536e-15,9.4706414051563003e-15,9.8981826898754071e-15
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, wave energy converter",150000,90084,0.0090601445139999997,0.004932667,0.015629997999999999,0.004932667,0.0050294809999999997,0.0064691840000000002,0.012373228,0.015629997999999999,4.5665006501534781e-05,0,9.1310696164702401e-05,0,0,7.7819100521055328e-05,8.3225891272371516e-05,9.1310696164702401e-05,0.008523400351365942,0,0.018511425191423302,0,0,0.012864975130151115,0.01649834365053,0.018511425191423302,1.2898839287709638e-14,7.0225901474212543e-15,2.2252275466940919e-14,7.0225901474212543e-15,7.1604232887927311e-15,9.2101134519982094e-15,1.7615643518251389e-14,2.2252275466940919e-14,8.0565683736487264e-15,0,9.6748588572203009e-15,0,8.7559466527394343e-15,8.7919761376509699e-15,9.6748588572203009e-15,9.6748588572203009e-15
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, wind, 1-3MW turbine, offshore",150000,150000,0.0090601445139999997,0.004932667,0.015629997999999999,0.004932667,0.0050294809999999997,0.0064691840000000002,0.012373228,0.015629997999999999,0.0003035699807107625,0,0.00056014204352345276,0,0,0.00043936845461303508,0.00052234766578121948,0.00056014204352345276,0.054606306508257145,0,0.11355764407438264,0,0,0.079948208898607417,0.093669368389128996,0.11355764407438264,1.2898839287709638e-14,7.0225901474212543e-15,2.2252275466940919e-14,7.0225901474212543e-15,7.1604232887927311e-15,9.2101134519982094e-15,1.7615643518251389e-14,2.2252275466940919e-14,1.6550156745163228e-15,0,3.0538061716711033e-15,0,0,2.3953675074031935e-15,2.8477568571470231e-15,3.0538061716711033e-15
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, wind, 1-3MW turbine, onshore",150000,150000,0.0090601445139999997,0.004932667,0.015629997999999999,0.004932667,0.0050294809999999997,0.0064691840000000002,0.012373228,0.015629997999999999,0.00022937996888564523,0,0.0004643694557243689,0,0,0.00036619326720405967,0.00043226513284020117,0.0004643694557243689,0.042737435157489144,0,0.094141659212829271,0,0,0.066212724948665966,0.079950713781497887,0.094141659212829271,1.2898839287709638e-14,7.0225901474212543e-15,2.2252275466940919e-14,7.0225901474212543e-15,7.1604232887927311e-15,9.2101134519982094e-15,1.7615643518251389e-14,2.2252275466940919e-14,1.8208238197868143e-15,0,3.6861761984903318e-15,0,0,2.9068511159662131e-15,3.431330903802965e-15,3.6861761984903318e-15
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"heat and power co-generation, wood chips, 6667 kW",150000,150000,0.0090601445139999997,0.004932667,0.015629997999999999,0.004932667,0.0050294809999999997,0.0064691840000000002,0.012373228,0.015629997999999999,0.0024083692245338677,0.00038324752587371266,0.0040921540202803457,0.00038324752587371266,0.00078381865363572523,0.0021677103551844996,0.0039259392508304925,0.0040921540202803457,0.24631682048285738,0.077695803481912046,0.49017964914428369,0.077695803481912046,0.15584483839102389,0.25117976667882447,0.30722771328351234,0.49017964914428369,1.2898839287709638e-14,7.0225901474212543e-15,2.2252275466940919e-14,7.0225901474212543e-15,7.1604232887927311e-15,9.2101134519982094e-15,1.7615643518251389e-14,2.2252275466940919e-14,2.9944550414117723e-13,4.7651229254625598e-14,5.087995336220185e-13,4.7651229254625598e-14,9.7456395094995004e-14,2.695230744010909e-13,4.8813315149844572e-13,5.087995336220185e-13
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,transmission network construction,150000,120201,0.0090601445139999997,0.004932667,0.015629997999999999,0.004932667,0.0050294809999999997,0.0064691840000000002,0.012373228,0.015629997999999999,6.8023668009224958e-05,0,0.00013264781533121959,0,0,0.00011403778723234728,0.00013240806419764057,0.00013264781533121959,0.012641892338477328,0,0.026891702872141904,0,0,0.020146521230704796,0.023767676158786381,0.026891702872141904,1.2898839287709638e-14,7.0225901474212543e-15,2.2252275466940919e-14,7.0225901474212543e-15,7.1604232887927311e-15,9.2101134519982094e-15,1.7615643518251389e-14,2.2252275466940919e-14,,,,,,,,
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,EU electricity market imports,150000,150000,0.47257550860455999,0.12914463400000001,1.1106221679999999,0.12914463400000001,0.18177791200000001,0.217294827,0.70063676699999999,1.1106221679999999,0.30450301384584666,0.018258716258625733,0.89309318186981967,0.018258716258625733,0.030210282015444189,0.048724662498054343,0.52232108331438964,0.89309318186981967,0.4239609207822615,0.14138191958192961,0.80413772352310886,0.14138191958192961,0.1868131835987078,0.22423296113742433,0.74549482401683553,0.80413772352310886,6.728011229006814e-13,1.8386195035759789e-13,1.5811819027869419e-12,1.8386195035759789e-13,2.5879543262418242e-13,3.0936051647326271e-13,9.9748970290437739e-13,1.5811819027869419e-12,2.9978805211049144e-12,1.7975996056540722e-13,8.7926441837704748e-12,1.7975996056540722e-13,2.9742502256326746e-13,4.7970203822544722e-13,5.14233400103601e-12,8.7926441837704748e-12
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,Other life cycle contributions,150000,150000,0.47257550860455999,0.12914463400000001,1.1106221679999999,0.12914463400000001,0.18177791200000001,0.217294827,0.70063676699999999,1.1106221679999999,0.039237241613893324,-7.092427532758261e-17,0.12818824935575399,-7.092427532758261e-17,0,7.0924275087508546e-17,0.062322404615343781,0.12818824935575399,0.047777927379275532,-3.857149209922829e-16,0.11542021494726189,-3.857149209922829e-16,0,4.1796738850745795e-16,0.10523425837814623,0.11542021494726189,6.728011229006814e-13,1.8386195035759789e-13,1.5811819027869419e-12,1.8386195035759789e-13,2.5879543262418242e-13,3.0936051647326271e-13,9.9748970290437739e-13,1.5811819027869419e-12,,,,,,,,
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,Transmission corona,150000,150000,0.47257550860455999,0.12914463400000001,1.1106221679999999,0.12914463400000001,0.18177791200000001,0.217294827,0.70063676699999999,1.1106221679999999,7.2830272720922591e-18,-5.3747302396683698e-17,5.3193206439517648e-17,-5.3747302396683698e-17,0,0,4.5712911767125016e-17,5.3193206439517648e-17,2.7080320644913378e-17,-2.9229958856446441e-16,2.5147671278744257e-16,-2.9229958856446441e-16,0,0,2.4479738967516999e-16,2.5147671278744257e-16,6.728011229006814e-13,1.8386195035759789e-13,1.5811819027869419e-12,1.8386195035759789e-13,2.5879543262418242e-13,3.0936051647326271e-13,9.9748970290437739e-13,1.5811819027869419e-12,,,,,,,,
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, hydro, reservoir, alpine region",150000,150000,0.47257550860455999,0.12914463400000001,1.1106221679999999,0.12914463400000001,0.18177791200000001,0.217294827,0.70063676699999999,1.1106221679999999,0.00037827919362462759,0,0.00079931278309912205,0,0,0.00048601498397910214,0.00077295288417481261,0.00079931278309912205,0.0020340152379195527,0,0.004397194215208732,0,0,0.0035571619207244755,0.0035734221632761336,0.004397194215208732,6.728011229006814e-13,1.8386195035759789e-13,1.5811819027869419e-12,1.8386195035759789e-13,2.5879543262418242e-13,3.0936051647326271e-13,9.9748970290437739e-13,1.5811819027869419e-12,4.5872628311226552e-14,0,9.6929936474301567e-14,0,0,5.8937380367207397e-14,9.3733361353998065e-14,9.6929936474301567e-14
reference,m0,SSP1,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, hydro, run-of-river",150000,80202,0.47257550860455999,0.12914463400000001,1.1106221679999999,0.12914463400000001,0.18177791200000001,0.217294827,0.70063676699999999,1.1106221679999999,0.0014983404803849824,0,0.0033202868739182312,0,0,0.0016816968941023929,0.0028967964280256016,0.0033202868739182312,0.0079757908550008392,0,0.015935909903209811,0,0,0.013021810059118621,0.015280100864611155,0.015935909903209811,6.728011229006814e-13,1.8386195035759789e-13,1.5811819027869419e-12,1.8386195035759789e-13,2.5879543262418242e-13,3.0936051647326271e-13,9.9748970290437739e-13,1.5811819027869419e-12,6.4728931743007276e-14,3.8844504711716959e-14,7.6693308706925151e-14,3.8844504711716959e-14,5.5761996899343236e-14,6.561678858811138e-14,7.6693308706925151e-14,7.6693308706925151e-14
