rte_consumption_scenario,rte_production_scenario,ssp_scenario,iam_model,iam_scenario,gmst,year,lcia_method,impact,impact_unit,process,absolute_lca,contrib_absolute_lca,contrib_lca_ratio,absolute_lca_per_kwh,contrib_absolute_lca_per_kwh
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, hydro, reservoir, alpine region",0.0018287570000000001,0,0,2.820850579773959e-15,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, nuclear, pressure water reactor",0.0018287570000000001,0,0,2.820850579773959e-15,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, photovoltaic",0.0018287570000000001,9.252664371589614e-05,0.050595373642258724,2.820850579773959e-15,1.235659292427168e-15
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, wind, 1-3MW turbine, offshore",0.0018287570000000001,0,0,2.820850579773959e-15,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"electricity production, wind, 1-3MW turbine, onshore",0.0018287570000000001,0,0,2.820850579773959e-15,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,"heat and power co-generation, wood chips, 6667 kW",0.0018287570000000001,0,0,2.820850579773959e-15,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ocean acidification, carbonate ion concentration",OA,aragonite saturation,transmission network construction,0.0018287570000000001,0,0,2.820850579773959e-15,
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,EU electricity market imports,0.00062501799999999997,6.7457344991756599e-05,0.10792864364187367,9.6408736795044484e-16,1.2766541964385155e-15
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,Other life cycle contributions,0.00062501799999999997,3.302829197651604e-05,0.052843745262562108,9.6408736795044484e-16,
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,Transmission corona,0.00062501799999999997,0.00047126136245243476,0.7539964648257087,9.6408736795044484e-16,
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, Evolutionary Power Reactor (EPR)",0.00062501799999999997,0,0,9.6408736795044484e-16,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, Small Modular Reactor (SMR)",0.00062501799999999997,0,0,9.6408736795044484e-16,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, hydro, reservoir, alpine region",0.00062501799999999997,0,0,9.6408736795044484e-16,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, nuclear, pressure water reactor",0.00062501799999999997,0,0,9.6408736795044484e-16,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, photovoltaic",0.00062501799999999997,0,0,9.6408736795044484e-16,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, wind, 1-3MW turbine, offshore",0.00062501799999999997,0,0,9.6408736795044484e-16,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"electricity production, wind, 1-3MW turbine, onshore",0.00062501799999999997,0,0,9.6408736795044484e-16,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,"heat and power co-generation, wood chips, 6667 kW",0.00062501799999999997,5.3271000579292459e-05,0.085231146269855368,9.6408736795044484e-16,6.2212451878374111e-15
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"AESA (PBs-LCIA), 0.9.1, ozone depletion, stratospheric O3 concentration",SOD,DU,transmission network construction,0.00062501799999999997,0,0,9.6408736795044484e-16,
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,EU electricity market imports,24649423274,18171745132.583168,0.73720772005852842,0.038021630841669908,0.34390681398027678
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,Other life cycle contributions,24649423274,5209722254.2489681,0.21135270372610049,0.038021630841669908,
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,Transmission corona,24649423274,0,0,0.038021630841669908,
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, Evolutionary Power Reactor (EPR)",24649423274,0,0,0.038021630841669908,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, Small Modular Reactor (SMR)",24649423274,0,0,0.038021630841669908,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, hydro, reservoir, alpine region",24649423274,0,0,0.038021630841669908,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, nuclear, pressure water reactor",24649423274,0,0,0.038021630841669908,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, photovoltaic",24649423274,1267955887.1678636,0.051439576215371034,0.038021630841669908,0.016933080487384844
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, wind, 1-3MW turbine, offshore",24649423274,0,0,0.038021630841669908,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"electricity production, wind, 1-3MW turbine, onshore",24649423274,0,0,0.038021630841669908,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,"heat and power co-generation, wood chips, 6667 kW",24649423274,0,0,0.038021630841669908,0
reference,n03,SSP1,image,SSP1-M,2.5-2.8,2060,"IPCC 2021, climate change, global warming potential (GWP100)",GWP_100,kg CO2-eq,transmission network construction,24649423274,0,0,0.038021630841669908,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,EU electricity market imports,0.000124373,7.375876333986876e-06,0.05930448195337313,1.9184486210537789e-16,1.3959114016531303e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,Other life cycle contributions,0.000124373,1.5667234239020139e-05,0.12596973811856382,1.9184486210537789e-16,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,Transmission corona,0.000124373,0,0,1.9184486210537789e-16,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, Evolutionary Power Reactor (EPR)",0.000124373,3.2085630403688224e-05,0.25797906622569389,1.9184486210537789e-16,1.3372813193723784e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, Small Modular Reactor (SMR)",0.000124373,7.7540195511179664e-06,0.062344878318589779,1.9184486210537789e-16,2.1129554263821979e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, hydro, reservoir, alpine region",0.000124373,0,0,1.9184486210537789e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, hydro, run-of-river",0.000124373,0,0,1.9184486210537789e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, nuclear, pressure water reactor",0.000124373,0,0,1.9184486210537789e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, photovoltaic",0.000124373,6.395739497990201e-06,0.051423858055930152,1.9184486210537789e-16,8.5412744857235358e-17
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, wind, 1-3MW turbine, offshore",0.000124373,9.6157307390885106e-06,0.07731365118706239,1.9184486210537789e-16,1.2106849526901618e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"electricity production, wind, 1-3MW turbine, onshore",0.000124373,0,0,1.9184486210537789e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,"heat and power co-generation, wood chips, 6667 kW",0.000124373,4.5478769235108114e-05,0.36566432614078709,1.9184486210537789e-16,5.31123309391227e-15
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, atmospheric aerosol loading, AOD (Global)",AAL,AOD,transmission network construction,0.000124373,0,0,1.9184486210537789e-16,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,EU electricity market imports,0.032838971000000002,0,0,5.0653973986587858e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,Other life cycle contributions,0.032838971000000002,0.00063576857328719331,0.019360185594341349,5.0653973986587858e-14,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,Transmission corona,0.032838971000000002,0,0,5.0653973986587858e-14,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, Evolutionary Power Reactor (EPR)",0.032838971000000002,0.023486866399207454,0.71521322635862894,5.0653973986587858e-14,9.7889745425428927e-14
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, Small Modular Reactor (SMR)",0.032838971000000002,0.0057976239860666814,0.17654706616923779,5.0653973986587858e-14,1.5798411045862806e-13
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, hydro, reservoir, alpine region",0.032838971000000002,0,0,5.0653973986587858e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, hydro, run-of-river",0.032838971000000002,0,0,5.0653973986587858e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, nuclear, pressure water reactor",0.032838971000000002,0.0029187120414386858,0.088879521877792259,5.0653973986587858e-14,1.2236050405310529e-13
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, photovoltaic",0.032838971000000002,0,0,5.0653973986587858e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, wind, 1-3MW turbine, offshore",0.032838971000000002,0,0,5.0653973986587858e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"electricity production, wind, 1-3MW turbine, onshore",0.032838971000000002,0,0,5.0653973986587858e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,"heat and power co-generation, wood chips, 6667 kW",0.032838971000000002,0,0,5.0653973986587858e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, nitrogen, inverse modelling, surface water",N,Tg N yr-1,transmission network construction,0.032838971000000002,0,0,5.0653973986587858e-14,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,EU electricity market imports,0.000159846,2.5493742550320397e-05,0.15948939948650825,2.4656190292675961e-16,4.8247849571568861e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,Other life cycle contributions,0.000159846,8.0752620326166975e-06,0.050519012253148018,2.4656190292675961e-16,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,Transmission corona,0.000159846,0,0,2.4656190292675961e-16,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, Evolutionary Power Reactor (EPR)",0.000159846,9.0042496235707192e-06,0.056330778521644073,2.4656190292675961e-16,3.7528384150633578e-17
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, Small Modular Reactor (SMR)",0.000159846,0,0,2.4656190292675961e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, hydro, reservoir, alpine region",0.000159846,0,0,2.4656190292675961e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, hydro, run-of-river",0.000159846,0,0,2.4656190292675961e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, nuclear, pressure water reactor",0.000159846,0,0,2.4656190292675961e-16,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, photovoltaic",0.000159846,3.9844476473107802e-05,0.24926789830904622,2.4656190292675961e-16,5.3210847365815289e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, wind, 1-3MW turbine, offshore",0.000159846,2.2335531213461279e-05,0.13973156171228107,2.4656190292675961e-16,2.8121939829102403e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"electricity production, wind, 1-3MW turbine, onshore",0.000159846,2.5888481274261038e-05,0.16195889339902805,2.4656190292675961e-16,3.4174356702838366e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,"heat and power co-generation, wood chips, 6667 kW",0.000159846,2.9204256832662082e-05,0.18270245631834442,2.4656190292675961e-16,3.4106170234994267e-15
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, biogeochemical flows, phosphorus",P GLO,Tg P yr-1,transmission network construction,0.000159846,0,0,2.4656190292675961e-16,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,EU electricity market imports,0.0066881179999999998,0.00046182050420059885,0.069050890579472265,1.0316393470055621e-14,8.7401190350923731e-15
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,Other life cycle contributions,0.0066881179999999998,0.0012213044067396785,0.18260808298233949,1.0316393470055621e-14,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,Transmission corona,0.0066881179999999998,0,0,1.0316393470055621e-14,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, Evolutionary Power Reactor (EPR)",0.0066881179999999998,0,0,1.0316393470055621e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, Small Modular Reactor (SMR)",0.0066881179999999998,0,0,1.0316393470055621e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, hydro, reservoir, alpine region",0.0066881179999999998,0,0,1.0316393470055621e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, hydro, run-of-river",0.0066881179999999998,0,0,1.0316393470055621e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, nuclear, pressure water reactor",0.0066881179999999998,0,0,1.0316393470055621e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, photovoltaic",0.0066881179999999998,0.00064826834698723096,0.096928365645945688,1.0316393470055621e-14,8.657383132723934e-15
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, wind, 1-3MW turbine, offshore",0.0066881179999999998,0,0,1.0316393470055621e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"electricity production, wind, 1-3MW turbine, onshore",0.0066881179999999998,0,0,1.0316393470055621e-14,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,"heat and power co-generation, wood chips, 6667 kW",0.0066881179999999998,0.0043567247420724878,0.65141266079224203,1.0316393470055621e-14,5.0879951554937057e-13
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, change in biosphere integrity, functional diversity, total",BI FD,%BII loss,transmission network construction,0.0066881179999999998,0,0,1.0316393470055621e-14,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,EU electricity market imports,0.092941903000000006,0.015680466152192523,0.16871255748004774,1.4336249086398169e-13,2.9675846247055174e-13
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,Other life cycle contributions,0.092941903000000006,0.0066551257254995151,0.071605223378087224,1.4336249086398169e-13,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,Transmission corona,0.092941903000000006,0,0,1.4336249086398169e-13,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, Evolutionary Power Reactor (EPR)",0.092941903000000006,0.010876086600379004,0.11702027018296583,1.4336249086398169e-13,4.5329901298128509e-14
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, Small Modular Reactor (SMR)",0.092941903000000006,0,0,1.4336249086398169e-13,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, hydro, reservoir, alpine region",0.092941903000000006,0,0,1.4336249086398169e-13,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, hydro, run-of-river",0.092941903000000006,0,0,1.4336249086398169e-13,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, nuclear, pressure water reactor",0.092941903000000006,0,0,1.4336249086398169e-13,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, photovoltaic",0.092941903000000006,0.017181348131834487,0.18486116140568465,1.4336249086398169e-13,2.294505299384497e-13
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, wind, 1-3MW turbine, offshore",0.092941903000000006,0.014816309497956221,0.15941474210998477,1.4336249086398169e-13,1.8654723120534711e-13
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"electricity production, wind, 1-3MW turbine, onshore",0.092941903000000006,0.012669204783629434,0.13631316311254604,1.4336249086398169e-13,1.672410586079288e-13
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,"heat and power co-generation, wood chips, 6667 kW",0.092941903000000006,0.0087851397891883978,0.09452291706560384,1.4336249086398169e-13,1.0259713892541658e-12
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, atmospheric CO2 concentration",aCO2,ppm,transmission network construction,0.092941903000000006,0.0062782223193204468,0.067549965265080128,1.4336249086398169e-13,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,EU electricity market imports,0.001476666,0.00022864899104704301,0.15484137309794024,2.2777517914686358e-15,4.3272658380775221e-15
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,Other life cycle contributions,0.001476666,9.2151954560169684e-05,0.062405415009331625,2.2777517914686358e-15,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,Transmission corona,0.001476666,0.00015508165376257503,0.10502148337035933,2.2777517914686358e-15,
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, Evolutionary Power Reactor (EPR)",0.001476666,0.00016287968970128859,0.11030232273329825,2.2777517914686358e-15,6.7885839591861733e-16
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, Small Modular Reactor (SMR)",0.001476666,0,0,2.2777517914686358e-15,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, hydro, reservoir, alpine region",0.001476666,0,0,2.2777517914686358e-15,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, hydro, run-of-river",0.001476666,0,0,2.2777517914686358e-15,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, nuclear, pressure water reactor",0.001476666,0,0,2.2777517914686358e-15,0
reference,n03,SSP1,image,SSP1-VLLO,<1.5,2060,"AESA (PBs-LCIA), 0.9.1, climate change, energy imbalance at top-of-atmosphere",EI,W m-2,"electricity production, photovoltaic",0.001476666,0.00024474038375638118,0.16573848368986702,2.2777517914686358e-15,3.2684181079012434e-15
