country,sector,year,summary_level,fu_ratio,ratio_label,row_count,ratio_count,num_zero_den_positive_count,mean,p5,p25,p50,p75,p95
CY,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.08011581654962814,0.04083470057242121,0.057148710304008726,0.09189439432078089,0.09845649247556733,0.10873954534027697
CY,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
CZ,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.20266812571545992,0.02639663199297853,0.0490519989532988,0.15005870924779785,0.2636548512987525,0.5326994242310409
CZ,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.092368871744705,0.020087154187335313,0.040257641607927545,0.08350490652619884,0.1455148443685567,0.17430205373228239
CZ,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.31296737968621485,0.06288584035142264,0.16193753941840403,0.31141421566146676,0.46831271953316594,0.5619839439971196
DE,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.052241586118027504,0.001905026127128426,0.01203500069131917,0.026108417294555583,0.04592167422074738,0.19317796347281999
DE,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.09005453230914477,0.01783759524955363,0.02460085858540018,0.05708393726421479,0.16403721161785145,0.19505115986451274
DE,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.014428639926910264,0.001698604237476527,0.0032135825680087446,0.010093451589951497,0.025816316749204413,0.03210131570053415
DK,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,7,5,0.2027231565468701,0.02951606331101717,0.08978324712859764,0.14979248079642368,0.31182442932060733,0.4078113938289633
DK,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.21154493583861114,0.028599659210974473,0.06606448392010628,0.2164585537047039,0.31988847704899726,0.41351559876121885
DK,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,1,5,0.14979248079642368,0.14979248079642368,0.14979248079642368,0.14979248079642368,0.14979248079642368,0.14979248079642368
EE,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.36148894304051443,0.19339263716406646,0.25736681273392714,0.36264532543170697,0.4764185684830765,0.5210311393699215
EE,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.36148894304051443,0.19339263716406646,0.25736681273392714,0.36264532543170697,0.4764185684830765,0.5210311393699215
EE,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
ES,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.0775602459382481,0.0008564767626207602,0.003980478560301361,0.04782311184190122,0.1567209011284605,0.19195299778676872
ES,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.009124439264455534,0.0006824008730490101,0.0014818081892034275,0.003511806028827092,0.004958106697527245,0.031987192192215505
ES,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.14599605261204066,0.06979567604304328,0.12445623823827959,0.16081197927435278,0.18393370167196554,0.1939792916175646
FI,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.17753190146703599,0.006742658903777977,0.03606544119673974,0.09739856281725243,0.2651020466701632,0.5185832021042212
FI,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.16123145047498258,0.006389922480021773,0.0133982086830465,0.07268734880256626,0.11608170556351369,0.5480297548900325
FI,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.19383235245908936,0.04570582267387024,0.07305429555268372,0.15644005538178832,0.3319458627699793,0.3740262598981702
FR,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.010535694982264235,1.1363020053401845e-18,3.147886131420735e-18,0.0015090797093953252,0.011040116701320145,0.04545959454452462
FR,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.021070117537824437,0.003096222193177887,0.004522463241385388,0.014050323028135504,0.035612400115924134,0.04857068762266765
FR,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,1.2724267040386207e-06,7.703675164249825e-19,1.8924098980203106e-18,2.9366002129279167e-18,4.140067219042104e-18,5.725920168165574e-06
GB,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.06105649984354295,0.005845370122949178,0.013637219267328868,0.04390732147910946,0.09881200044163214,0.15347481871406804
GB,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.06352058521390325,0.008415998671002081,0.01309188694901635,0.03806220511893024,0.11455568968558122,0.14792234439641222
GB,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.05859241447318264,0.006501920193099444,0.01840113566008802,0.045811686463169785,0.0807484359220804,0.1376172630077454
GR,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.03512859152974674,0.006199175122159608,0.00965074621888861,0.016869236397009175,0.060562016013686146,0.0990584812527299
GR,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.018423028599215185,0.008073887194327074,0.008754452922750497,0.010297143675710146,0.010720950560738952,0.049832804891486455
GR,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.0518341544602783,0.008737496435315743,0.02297859853204812,0.04144419778108118,0.07893456153811199,0.10822252784456848
HR,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.30683970316403136,0.14792893427159326,0.24958274064440011,0.3470122327019768,0.3921335078092968,0.4001912928451103
HR,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.30683970316403136,0.14792893427159326,0.24958274064440011,0.3470122327019768,0.3921335078092968,0.4001912928451103
HR,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
HU,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.2753456860817128,0.04127867239555472,0.10980183932522333,0.1478978478539859,0.5048177469777633,0.6412787932319733
HU,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.11850400565469703,0.0726068675888757,0.10566425391243217,0.12467777031550918,0.1428095318882749,0.14955456862202884
HU,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.43218736650872863,0.06738524406642478,0.28610846878733937,0.5333017999068818,0.6094601373752235,0.65822673455645
ID,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.09393241342729435,6.394231637617105e-05,7.976955076131595e-05,0.03897782156210253,0.05945900814634805,0.400049453959372
ID,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.05405150078852345,0.03518411560141325,0.047997362372149605,0.05478184320681399,0.06383714968809855,0.06957914616549388
ID,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.13381332606606525,6.200207455413632e-05,7.000969184164935e-05,7.967327718718661e-05,8.240566433985463e-05,0.6019034028285668
IE,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.06439774656525901,0.007252612556811721,0.024829533267783484,0.06564666526623242,0.10475158339888521,0.11956205973180359
IE,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.06439774656525901,0.007252612556811721,0.024829533267783484,0.06564666526623242,0.10475158339888521,0.11956205973180359
IE,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
IN,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.06382839956358306,0.0064782273029725685,0.008048712183936317,0.04825226052713147,0.10571172186480389,0.1721771022609429
IN,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.03953794001626007,0.00631562591845187,0.007010040160755519,0.007990398957211287,0.008426713207122915,0.15199180312605298
IN,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.08811885911090607,0.04421466632955266,0.058724913873173704,0.08448936853192784,0.1110123089183554,0.14059112118792277
IT,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.009933007288422842,1.0466093621535482e-06,3.7389112856407394e-06,0.0020962535601613584,0.011806451599853,0.03882190523071604
IT,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.019859735989254935,0.005149686920928379,0.008335545096433031,0.014549845461617592,0.03360818374007378,0.03928181943449377
IT,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,6.2785875907449405e-06,7.361781083007205e-07,1.7712009786017017e-06,3.341952585629972e-06,4.828736595918573e-06,1.9218562983803027e-05
JP,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.023200875378506017,0.003414304138547773,0.00831175187038972,0.01398413633581922,0.03544190352556051,0.05819536331092
JP,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.016036842147986882,0.003215059652266219,0.003848525313333545,0.008528599284122732,0.029212884941293357,0.0369597573457803
JP,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.030364908609025156,0.009917375553036973,0.011799228223213876,0.022528243230025922,0.049765800822319704,0.0593984100555236
KR,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,1.4547551756642696,0.026986250246390994,0.2894985266648673,0.706348397508908,1.9850076188111296,4.628546603266622
KR,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.41872308544042286,0.059960495806421266,0.2507581987614104,0.4327178500048524,0.666220411910385,0.7081368232219568
KR,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,2.4907872658881165,0.24323069925708496,1.0240234033937332,2.3718474299397743,4.03999180648426,4.822146522391042
LT,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.10008656534422573,0.0001028133235446099,0.0005170811799798379,0.013916604989760323,0.12677802186239465,0.3944543580752731
LT,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.19978242827614337,0.03614096514265117,0.07621441685586475,0.13753348428325754,0.18518630829425706,0.5281570803361124
LT,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.00039070241230810453,4.70414466349136e-05,0.0002483990488594971,0.0004894483795567336,0.0005496884245793642,0.0006080379836427938
LU,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.3989707591692772,0.03092220920669326,0.09956190795347797,0.3490021509827102,0.5844570284718419,0.9012644066250121
LU,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.3989707591692772,0.03092220920669326,0.09956190795347797,0.3490021509827102,0.5844570284718419,0.9012644066250121
LU,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
LV,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.2606541789746419,0.1127457216882408,0.1764560788817724,0.2537972987141662,0.2794648262817606,0.46015396508876516
LV,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.2606541789746419,0.1127457216882408,0.1764560788817724,0.2537972987141662,0.2794648262817606,0.46015396508876516
LV,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
MT,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,11,1,0.09818213960724799,0.0043808920910276,0.009721391094201429,0.03849884512276796,0.17594331093536542,0.27565847066402427
MT,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.17046043303525074,0.049139181314565274,0.10363523337511889,0.17594331093536542,0.24653432788253282,0.2792191970810357
MT,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,5,1,0.01144818749364467,0.0032874336295841073,0.006203322860100088,0.009271346964828404,0.010171435223574454,0.025263383922927124
MX,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,7,5,0.17824554312139865,0.028198250544224656,0.12711576800738505,0.22221575603408977,0.2390094702183707,0.2631327860054269
MX,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.20357418768091814,0.07990234651907176,0.22171089724653117,0.22303808075959616,0.2465840025850048,0.26377380393784033
MX,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,1,5,0.026273675764281596,0.026273675764281596,0.026273675764281596,0.026273675764281596,0.026273675764281596,0.026273675764281596
NL,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.03819051541200567,0.0002634702755783436,0.0010319237713221888,0.01015926648382785,0.06431708139821973,0.1294619253062818
NL,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.07347334200180078,0.008730701277507018,0.021824870874505253,0.08038386998782698,0.12242479723607834,0.13195171067107597
NL,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.002907688822210565,0.00020292381726788977,0.00043925965616284504,0.000919338759387895,0.001326448031485823,0.010631975538294664
NO,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,7,5,0.09078039839331427,0.013625118732203786,0.0322417746778544,0.07763203717691472,0.13843734186067086,0.1941336995804371
NO,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.08742728402368738,0.013066109205909573,0.02684651338908857,0.06033216721615038,0.14388970862692826,0.19614499247116363
NO,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,1,5,0.11089908461107559,0.11089908461107559,0.11089908461107559,0.11089908461107559,0.11089908461107559,0.11089908461107559
PL,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.1721913361121262,5.0846210169407034e-21,1.0728513709418535e-20,0.14791565551833993,0.25029762639920466,0.48797489007442785
PL,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.30300548358176527,0.13004087977653475,0.2001495160917999,0.2509928094370606,0.2796785653546102,0.6207734643672318
PL,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.041377188642487,4.2466892993266645e-21,7.239936451994327e-21,1.0464072482243033e-20,1.7359913445910176e-20,0.18619734889119152
PT,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.3202151738430172,0.009299704233757384,0.026439622229382106,0.03750632264278465,0.7207549424434547,0.8542165464154217
PT,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.02507865696224286,0.00706052607502637,0.015333938923266243,0.028803140369975055,0.036007593391617805,0.03796207828017291
PT,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.6153516907237915,0.13686484888012782,0.5228567698949259,0.7452665489486638,0.8371536345438051,0.856066515977672
RO,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.06188977317361635,3.603466798347303e-09,5.910517296502096e-09,0.01139929072492036,0.1471232815309072,0.16973504472432316
RO,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.1207520227885468,0.022690700616043558,0.09336682062184282,0.1513664907472603,0.16451997420515865,0.17217463284261236
RO,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.003027523558685911,2.6453303557126563e-09,5.122111494991138e-09,5.729155395356975e-09,7.458585475553596e-09,0.0136238382976103
RU,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,7,5,0.10411601112372258,0.026109072034203748,0.06537690177980374,0.10013876024401293,0.14362481724595177,0.18273347854474256
RU,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.10477888627034086,0.024408430234224367,0.0576474795068594,0.10671232755980153,0.14914277147197233,0.18473867517665327
RU,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,1,5,0.10013876024401293,0.10013876024401293,0.10013876024401293,0.10013876024401293,0.10013876024401293,0.10013876024401293
SE,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.06934694806332352,5.406108121220037e-05,0.00015346011990923942,0.010135460007487197,0.07287213335871691,0.29042186738690257
SE,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.12691337321960747,0.008476039057715701,0.019569236769158442,0.059587193067504915,0.09911119215578379,0.4139954625684673
SE,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.01178052290703955,4.051364637407617e-05,8.882520654851967e-05,0.0001463581218681325,0.00019820450140434163,0.05260973515448917
SI,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,7,5,0.2868178814105768,0.010721951233611192,0.10604346192075996,0.27890784034122845,0.48386673352667287,0.540097183626347
SI,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.33401261832277646,0.0666339464227898,0.2083738297728323,0.35939740613736754,0.5058566143232559,0.5409722328053832
SI,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,1,5,0.003649459937378991,0.003649459937378991,0.003649459937378991,0.003649459937378991,0.003649459937378991,0.003649459937378991
SK,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.41983610221024703,0.2373506670788159,0.3165558271060718,0.38666066842433644,0.4198051010213102,0.7099003942873152
SK,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.41983610221024703,0.2373506670788159,0.3165558271060718,0.38666066842433644,0.4198051010213102,0.7099003942873152
SK,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
TR,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.31484088210779804,0.0006272111968831034,0.001545480948288982,0.025558381185935876,0.7550419331868953,0.7985626982616836
TR,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.009354360881600523,0.0006510413443352775,0.0013001485879022992,0.0016781797600725246,0.0019172567297950475,0.037340769357650905
TR,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.6203274033339955,0.1480705114734833,0.6285443023467513,0.7659911969177766,0.7888840363180118,0.8047941813489152
TW,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.022330321397710517,5.002337096133876e-05,0.00017258913712107343,0.0017573550161981504,0.029688283775593717,0.087890616774504
TW,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.00042259693216743126,4.062379794165618e-05,8.185596388700996e-05,0.0001600779794391996,0.00019169410321365443,0.0014919380427322753
TW,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.044238045863253604,0.0037628673548062066,0.012964708441173582,0.03836133214733652,0.07629064816238221,0.09104988045557184
US,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.004264801351236708,0.0005933126005019688,0.0008068068057207371,0.002956892327817863,0.004324953663443702,0.012761752289295956
US,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.006327679506402093,0.0005646435290986541,0.0012083540282161016,0.005097080332335554,0.0077729550500587686,0.01597578114313604
US,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.0022019231960713225,0.00071912166357333,0.0011732032970424185,0.0025650911116892475,0.003156370284427745,0.0033105440341300576
WA,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.01794342431272806,0.00012514921919222344,0.0006514970604870271,0.009182951810589894,0.012502408595516264,0.072977850127451
WA,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.0113133728241774,0.008817283380695685,0.010046354741192044,0.011412665600641633,0.012741669291248734,0.01358610177239352
WA,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.02457347580127872,0.00010663106095582775,0.0002218505374823044,0.0005772056337542736,0.0007588292184759033,0.10914681696811297
WE,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.24431214892027606,0.04089598515222014,0.06603994717423807,0.20554712214899062,0.35174014812568233,0.5760086027861349
WE,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.42784973983467794,0.32988700552282135,0.33516348764260023,0.3564546793033373,0.38336008502544855,0.700557316100637
WE,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.060774558005874064,0.029599595710537465,0.0595947379719539,0.06564571276401976,0.07186956807274583,0.07965637972807296
WF,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.22981204070851868,2.0709536026141118e-05,2.538548120959211e-05,0.05245986199815521,0.5299519900623464,0.5433464236731205
WF,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.44682185601013136,0.14596785767808462,0.5060650645409787,0.5332434083600828,0.5413602853635513,0.5443296180110564
WF,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.012802225406906021,1.98839557927302e-05,2.267286617184145e-05,2.520623599259251e-05,2.5829063957074347e-05,0.057528388479873724
WL,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.06283502934359438,1.183891586315591e-18,1.6858439294491294e-18,0.05104198987168589,0.07417863989472984,0.20434850326362686
WL,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.06644638846159028,0.04583618891511655,0.0627738507801963,0.0702831109876988,0.07487273126601732,0.07941120831224867
WL,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,6,0,0.05922367022559848,1.1538643333559825e-18,1.31097630895382e-18,1.642931899149509e-18,1.7928644289333887e-18,0.26650651601519315
WM,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,7,5,0.032937431382882174,0.008726407609217682,0.010706528925964912,0.017373909670374565,0.01977274169082055,0.10693026185293487
WM,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.01445382911339909,0.008670426970422909,0.010108332739154702,0.01463841548497995,0.018395264071103187,0.02029125476722446
WM,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,1,5,0.14383904499978065,0.14383904499978065,0.14383904499978065,0.14383904499978065,0.14383904499978065,0.14383904499978065
ZA,Mining of other non-ferrous metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,7,5,0.07528342336989573,0.0031155546272043197,0.004327431625493071,0.006676205096399023,0.009273974222342291,0.34641826306997314
ZA,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.006115392331045842,0.003065185055037817,0.004074080131514215,0.005755169854924903,0.007544671737921061,0.009993881024299234
ZA,Mining of other non-ferrous metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,1,5,0.4902916096029951,0.4902916096029951,0.4902916096029951,0.4902916096029951,0.4902916096029951,0.4902916096029951
AT,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,6,6,0.11614613892088888,0.011901809623004094,0.024724919177797098,0.0621300718230962,0.08354959681172892,0.3660877210676996
AT,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.c.a / L2.c.b,,6,6,0,0.11614613892088888,0.011901809623004094,0.024724919177797098,0.0621300718230962,0.08354959681172892,0.3660877210676996
AT,Mining of precious metal ores and concentrates,2022,fu_ratio,L2.a.c / L2.c.b,,6,0,6,,,,,,
AU,Mining of precious metal ores and concentrates,2022,combined_fu_ratio,L2.c.a and L2.a.c / L2.c.b,,12,12,0,0.09812399729101308,3.725143315910702e-06,0.00012527391785896057,0.04090542773040595,0.17448151067904727,0.31477615559747923
